FIRE SIZE,DC,DMC,FFMC,ISI,BUI,FWI
6960.0,631.6307,115.25605,88.31862,5.848852,158.29869,25.981417
0.1,nan,nan,nan,nan,nan,nan
0.1,286.00217,116.12227,87.48574,5.7966113,116.10337,23.167004
0.1,329.8201,64.38345,85.21991,4.133957,86.53577,15.593336
0.25,307.36673,169.47987,94.64827,11.601364,168.84596,41.62408
0.1,649.7487,125.41149,92.934875,16.109114,169.18481,51.26553
0.5,1001.6404,50.624786,80.79923,1.9707968,89.89137,8.770251
0.1,68.320496,19.01671,91.22109,8.035804,22.427164,12.538608
0.1,94.82541,29.144705,84.8489,2.8848143,32.962074,6.476629
2.0,1115.7976,157.95566,91.78013,13.78105,233.33302,48.418694
0.1,89.75899,55.91962,94.85897,17.048948,55.61768,33.795994
0.12,64.37143,16.913479,90.698456,5.0596213,20.416174,8.10429
2.0,357.4473,195.17503,92.962234,12.240742,194.43187,44.11711
0.1,1164.2617,104.05571,69.9722,0.80357337,170.1039,5.313169
0.25,528.9201,338.3136,94.59603,15.97069,335.81467,53.696873
0.1,622.82764,110.912125,82.62193,2.391125,153.49078,13.351206
0.1,622.82764,110.912125,82.62193,2.391125,153.49078,13.351206
0.4,55.19011,34.269825,94.20837,12.749556,34.02694,21.833458
0.1,816.4037,230.95676,94.92655,16.68044,270.56183,54.93531
0.1,1001.6404,50.624786,80.79923,1.9707968,89.89137,8.770251
0.3,751.37805,192.72575,96.50514,21.327463,234.8537,63.43532
0.1,631.6307,115.25605,88.31862,5.848852,158.29869,25.981417
0.1,431.32733,194.52327,95.45604,18.710672,194.23613,57.526405
0.1,36.853912,20.214802,94.339325,15.622472,20.05784,19.674128
0.1,357.4473,195.17503,92.962234,12.240742,194.43187,44.11711
0.1,622.82764,110.912125,82.62193,2.391125,153.49078,13.351206
0.25,208.03313,136.06361,98.083374,26.855036,135.33353,66.30428
0.1,552.1005,368.27454,96.3832,20.700048,365.17596,62.996803
0.1,120.518135,55.525963,88.42571,5.3430176,55.42863,14.788474
0.1,nan,nan,nan,nan,nan,nan
1.0,957.28815,135.42754,95.80874,12.584672,200.0887,45.068027
0.5,178.06584,64.53794,95.26229,11.709112,67.717384,28.903269
0.5,409.4428,246.4945,95.17336,13.96412,245.14131,48.96786
0.1,418.93594,52.41386,84.72256,4.8679504,79.85172,16.867558
0.1,85.29972,34.828686,92.21162,7.6707826,34.817093,15.186032
0.1,92.49661,48.13559,74.2329,0.84244657,47.968075,2.1327896
0.1,45.12128,22.536692,86.65748,3.8986087,22.423977,6.760252
0.1,98.22793,44.065556,92.74093,9.935469,43.99509,20.748238
0.1,187.41124,72.18923,96.568016,13.458774,73.5507,33.065
0.25,173.29422,65.3502,85.488556,2.9092653,67.2755,10.181887
0.1,137.84196,56.27538,93.89272,11.958269,56.26117,26.741709
0.25,178.06584,64.53794,95.26229,11.709112,67.717384,28.903269
0.1,343.83377,105.96257,93.87476,10.917641,119.70134,36.089607
0.2,350.80457,113.683105,94.24011,12.131283,125.6056,39.37029
0.1,409.4428,246.4945,95.17336,13.96412,245.14131,48.96786
0.1,343.83377,105.96257,93.87476,10.917641,119.70134,36.089607
0.1,340.11105,63.502728,52.022697,0.2999308,86.587975,0.75306547
0.1,518.42114,128.03238,96.38099,16.784147,158.31729,51.849815
0.1,388.81638,60.91357,88.89104,4.542139,87.54086,16.84883
0.1,427.2414,69.72548,84.27722,3.0715182,99.04201,13.370722
0.1,409.4428,246.4945,95.17336,13.96412,245.14131,48.96786
0.1,444.88715,80.15119,94.43103,13.086599,110.52274,39.32327
0.1,494.29984,110.92758,97.41817,18.73381,142.12065,53.97934
0.1,685.88586,198.97408,99.2132,20.931818,230.66183,62.644398
0.1,523.1004,131.64415,97.82371,16.164137,161.6105,50.88334
0.1,532.34955,133.635,98.28779,20.143648,164.21396,58.51006
0.1,911.48193,345.41214,98.16256,18.714443,354.74338,59.23149
0.1,818.07446,307.48788,96.02764,14.076682,317.05182,49.599586
0.1,857.72766,78.107445,96.592964,17.012394,127.24626,49.07553
0.1,836.8152,71.83272,92.84979,8.649873,118.28195,30.765835
0.1,893.15106,106.99343,95.450516,16.42527,164.67076,51.604378
0.1,598.0491,174.1062,95.03838,12.736478,201.53409,45.452084
0.1,621.3153,187.97244,95.348305,16.853014,214.0491,54.520382
0.25,518.3223,93.58494,88.973854,5.9543276,128.9596,24.64131
0.1,924.48157,123.99157,93.69925,8.590782,185.7134,34.82558
0.1,541.6304,140.0039,98.31222,18.238056,170.09186,55.430527
0.1,394.12018,54.14129,91.07793,13.620625,80.601494,34.839485
0.1,461.45114,85.99964,93.532394,10.507659,117.33201,34.912655
52.5,929.86707,142.13013,93.53688,10.348488,205.66902,39.882744
4.5,638.2298,178.75235,96.81948,18.808521,210.27362,58.23638
0.1,617.34515,170.80403,98.211205,19.451118,201.93329,59.19232
3.6,420.3371,61.085857,75.39447,1.2386563,89.61373,5.7242327
0.2,651.7278,192.89105,97.18704,15.514237,221.72382,51.948883
0.1,129.65506,28.566952,69.8615,0.83959824,36.84095,1.531111
0.1,187.41124,72.18923,96.568016,13.458774,73.5507,33.065
0.1,30.211073,9.939348,74.02752,1.0977788,10.907425,0.6944605
0.1,569.96387,126.56508,97.234215,19.444952,162.76947,57.14819
0.1,409.4428,246.4945,95.17336,13.96412,245.14131,48.96786
0.1,416.68427,259.575,95.97343,15.509177,257.9962,52.416473
0.1,617.34515,170.80403,98.211205,19.451118,201.93329,59.19232
1.0,127.29626,67.100975,89.54867,8.033785,66.88788,22.102442
316.0,575.8994,168.02673,98.62433,17.907541,194.31682,55.99659
11.0,741.3882,181.735,98.72827,19.720802,225.36302,60.31079
0.1,741.3882,181.735,98.72827,19.720802,225.36302,60.31079
1.0,575.8994,168.02673,98.62433,17.907541,194.31682,55.99659
0.93,575.8994,168.02673,98.62433,17.907541,194.31682,55.99659
37.0,617.34515,170.80403,98.211205,19.451118,201.93329,59.19232
0.74,617.34515,170.80403,98.211205,19.451118,201.93329,59.19232
378.68,741.3882,181.735,98.72827,19.720802,225.36302,60.31079
7.22,741.3882,181.735,98.72827,19.720802,225.36302,60.31079
0.1,757.3128,189.63167,93.52607,8.900279,233.24904,36.567295
2.97,40.02774,20.462137,88.63116,4.2735376,20.339588,6.947373
0.25,300.3421,166.35367,94.43233,8.957418,165.72641,35.03204
0.24,186.77637,102.16613,90.0386,6.185389,101.822174,22.82261
8.0,348.0395,162.43019,92.30755,9.855288,162.14005,37.11736
0.1,195.96288,109.59438,95.79233,11.12222,109.199234,35.175056
1.9,407.82974,205.95769,93.98854,12.319433,205.35579,44.59676
0.75,195.96288,109.59438,95.79233,11.12222,109.199234,35.175056
0.25,195.96288,109.59438,95.79233,11.12222,109.199234,35.175056
0.25,715.4362,164.87418,97.340416,14.874511,209.2137,50.330585
0.1,617.34515,170.80403,98.211205,19.451118,201.93329,59.19232
1.4,781.79004,206.44292,96.54707,14.533825,248.70229,50.24905
0.1,533.6964,111.91476,96.68707,14.8790455,146.8463,47.166603
0.23,524.56494,105.431984,93.54997,10.286327,140.34456,36.709656
0.25,524.56494,105.431984,93.54997,10.286327,140.34456,36.709656
0.2,524.56494,105.431984,93.54997,10.286327,140.34456,36.709656
21.6,706.6954,159.43964,98.77453,21.64949,203.88278,63.251633
20.25,617.34515,170.80403,98.211205,19.451118,201.93329,59.19232
0.25,524.56494,105.431984,93.54997,10.286327,140.34456,36.709656
0.25,706.6954,159.43964,98.77453,21.64949,203.88278,63.251633
0.85,617.34515,170.80403,98.211205,19.451118,201.93329,59.19232
0.4,617.34515,170.80403,98.211205,19.451118,201.93329,59.19232
0.25,706.6954,159.43964,98.77453,21.64949,203.88278,63.251633
0.1,617.34515,170.80403,98.211205,19.451118,201.93329,59.19232
0.5,706.6954,159.43964,98.77453,21.64949,203.88278,63.251633
0.1,706.6954,159.43964,98.77453,21.64949,203.88278,63.251633
0.1,706.6954,159.43964,98.77453,21.64949,203.88278,63.251633
0.1,706.6954,159.43964,98.77453,21.64949,203.88278,63.251633
55.0,617.34515,170.80403,98.211205,19.451118,201.93329,59.19232
0.1,617.34515,170.80403,98.211205,19.451118,201.93329,59.19232
0.01,617.34515,170.80403,98.211205,19.451118,201.93329,59.19232
1543.0,348.0395,162.43019,92.30755,9.855288,162.14005,37.11736
0.5,167.83247,85.749664,91.98495,8.812506,85.52048,26.763731
0.3,150.05135,72.60216,95.333145,12.499703,72.4461,31.236603
0.75,185.83562,100.490685,96.65547,14.982813,100.164536,41.116627
0.1,178.05391,105.025955,96.490326,12.512122,104.58901,37.291756
0.1,167.83247,85.749664,91.98495,8.812506,85.52048,26.763731
0.2,176.68991,93.08315,96.603935,13.720618,92.805916,37.491215
0.1,176.68991,93.08315,96.603935,13.720618,92.805916,37.491215
4.3,167.83247,85.749664,91.98495,8.812506,85.52048,26.763731
0.1,63.822887,26.275316,90.94009,6.1208754,26.26021,10.936597
0.1,176.68991,93.08315,96.603935,13.720618,92.805916,37.491215
0.1,205.51358,117.64092,97.094925,14.122598,117.18576,42.298073
0.1,300.3421,166.35367,94.43233,8.957418,165.72641,35.03204
1.0,357.24286,169.77963,95.894295,12.921696,169.43634,44.627262
0.2,176.68991,93.08315,96.603935,13.720618,92.805916,37.491215
0.2,392.614,261.32974,91.88117,7.4970098,259.50598,32.843292
0.25,429.24673,297.94907,96.64276,14.287005,295.55273,50.003654
0.1,392.614,261.32974,91.88117,7.4970098,259.50598,32.843292
0.1,401.8372,267.43747,95.189896,12.115461,265.55026,44.926292
0.5,395.18137,66.71003,58.05855,0.38972536,93.82421,1.2068176
6.5,400.18027,240.39821,92.46174,8.984255,239.10039,36.853577
0.13,178.06584,64.53794,95.26229,11.709112,67.717384,28.903269
0.1,389.30527,47.81445,67.29536,0.7709242,73.163925,2.883388
0.1,389.30527,47.81445,67.29536,0.7709242,73.163925,2.883388
0.1,389.30527,47.81445,67.29536,0.7709242,73.163925,2.883388
0.1,413.03406,59.045097,92.050186,7.842397,86.998215,24.90429
0.1,614.2808,94.39433,91.18775,6.8952155,136.39163,27.826942
0.1,634.8238,172.78868,96.79091,16.862488,205.64459,54.31981
0.25,710.9877,249.94814,98.52774,18.126215,266.06128,57.78924
0.1,909.99915,108.00773,93.42074,8.344847,166.58543,33.46475
0.1,476.64984,100.30346,96.53502,13.536689,131.45193,42.93133
0.5,741.3882,181.735,98.72827,19.720802,225.36302,60.31079
0.1,1032.6731,144.49652,91.13876,7.054326,214.09875,31.112112
0.1,814.2882,37.954628,85.984604,3.9503903,67.98694,13.123003
0.1,nan,nan,nan,nan,nan,nan
0.1,419.4069,66.49471,75.28613,1.2129889,95.23997,5.8547983
2.7,518.42114,128.03238,96.38099,16.784147,158.31729,51.849815
0.5,485.84738,106.31196,94.57442,13.025384,137.43883,42.4989
1.3,485.84738,106.31196,94.57442,13.025384,137.43883,42.4989
1.5,485.84738,106.31196,94.57442,13.025384,137.43883,42.4989
0.5,485.84738,106.31196,94.57442,13.025384,137.43883,42.4989
0.1,445.04745,74.40928,94.64954,13.221685,104.95072,38.71574
0.15,644.1027,372.8848,96.97056,27.911343,370.5771,75.37719
0.1,538.3119,139.79752,96.42288,15.681265,169.52959,50.430626
0.33,121.7498,48.10814,62.895065,0.6728144,48.40222,1.4326726
0.1,99.42329,67.90909,93.17119,12.613127,67.499535,30.348373
0.3,338.40607,246.86911,89.99446,7.935822,244.90675,34.00971
0.1,287.42914,132.95667,86.12613,5.0719028,132.74281,22.24744
0.1,304.4642,106.85515,87.82777,6.3667474,113.832924,24.531813
0.1,304.4642,106.85515,87.82777,6.3667474,113.832924,24.531813
0.1,185.70596,93.38461,83.142105,3.8733046,93.153076,15.462391
0.1,99.42329,67.90909,93.17119,12.613127,67.499535,30.348373
0.1,86.33391,45.27671,83.57869,2.3863976,45.10914,6.647326
0.1,101.6476,55.460247,93.27335,10.055527,55.247948,23.486273
0.1,93.68766,49.820877,85.85729,2.810983,49.636707,8.194538
0.05,598.843,157.85172,96.27331,19.328505,190.29901,58.52337
0.01,286.00217,116.12227,87.48574,5.7966113,116.10337,23.167004
0.16,126.523766,89.101074,96.416046,21.797647,88.56468,49.3274
0.1,244.30441,175.19412,98.71085,28.122337,174.01285,72.38877
3.05,348.11557,253.03635,93.52982,15.085371,251.01295,51.455788
0.15,507.2371,103.345505,93.2835,13.897513,136.93996,44.245716
0.02,286.00217,116.12227,87.48574,5.7966113,116.10337,23.167004
0.25,348.11557,253.03635,93.52982,15.085371,251.01295,51.455788
0.1,507.2371,103.345505,93.2835,13.897513,136.93996,44.245716
0.1,507.2371,103.345505,93.2835,13.897513,136.93996,44.245716
0.02,348.11557,253.03635,93.52982,15.085371,251.01295,51.455788
0.01,507.2371,103.345505,93.2835,13.897513,136.93996,44.245716
0.1,89.51698,50.900036,89.35196,5.5906296,50.670883,14.573728
0.24,649.5738,195.45627,94.378914,16.562366,223.092,54.12933
0.1,60.82456,25.190807,91.12201,6.346665,25.172728,11.012329
0.9,757.433,252.40115,92.03489,8.414524,275.38464,35.53285
0.5,507.2371,103.345505,93.2835,13.897513,136.93996,44.245716
0.1,348.11557,253.03635,93.52982,15.085371,251.01295,51.455788
0.01,235.31277,167.3782,98.65864,26.968449,166.2803,70.00178
0.25,490.32767,94.13118,93.23915,14.166604,127.20944,43.7
1.0,490.32767,94.13118,93.23915,14.166604,127.20944,43.7
0.2,348.11557,253.03635,93.52982,15.085371,251.01295,51.455788
0.25,277.7158,129.16058,76.41029,1.5081668,128.94614,8.534064
0.1,600.7834,166.99352,94.21887,14.569406,197.05423,49.341213
0.1,277.7158,129.16058,76.41029,1.5081668,128.94614,8.534064
0.1,340.3459,54.9044,90.03657,9.183127,78.25049,26.319414
0.1,304.4642,106.85515,87.82777,6.3667474,113.832924,24.531813
0.1,287.42914,132.95667,86.12613,5.0719028,132.74281,22.24744
0.1,108.24516,74.5675,94.98702,16.362823,74.12214,37.75007
0.1,334.18018,51.756725,93.73316,13.690706,74.620865,33.68017
0.1,367.62637,80.40214,92.24688,12.449173,103.961655,37.069817
0.01,478.70645,151.4616,95.48077,17.976006,169.1369,54.876774
0.01,607.60443,181.23325,97.76968,21.345196,207.63538,62.83169
0.01,501.23846,154.31393,94.89335,17.339115,174.3992,53.976135
20.0,477.59274,140.83946,96.34867,13.20281,162.14198,44.821407
0.1,277.47275,75.31003,81.3609,2.2595577,89.733025,9.842206
0.01,738.9459,29.791235,81.86407,1.451637,54.12703,4.632298
1.5,266.72165,97.38082,84.33479,2.0405374,101.82247,9.745953
0.01,253.98752,140.18246,95.56599,12.268707,139.68152,41.102215
2.5,285.5166,79.132324,84.96415,2.5420806,93.48801,11.1217375
0.1,326.02518,46.998997,93.355095,11.7618685,69.09616,29.283918
0.01,846.87994,99.429016,94.18166,17.684082,153.73454,53.18694
0.01,263.08096,44.395603,66.357864,0.99872667,62.446274,3.4349456
0.1,270.91394,69.31248,78.20797,1.7176733,84.54715,7.4645953
0.1,68.39133,45.91626,90.89081,7.3287234,45.59895,16.908049
0.1,359.58832,76.02848,89.292076,8.514233,99.47596,28.179548
0.01,409.58987,96.71064,92.47055,13.636897,121.62646,41.95401
0.01,317.97372,42.3203,90.57666,9.279617,63.508987,23.82844
5.0,68.39133,45.91626,90.89081,7.3287234,45.59895,16.908049
0.25,818.18536,150.04367,97.042,19.039663,205.75563,58.54326
0.1,379.93735,179.30267,94.38978,14.815728,178.94865,49.154526
0.1,445.57578,125.1032,95.573715,15.798057,147.0143,48.99652
1.0,456.07785,101.107544,95.84409,13.038599,130.10686,41.764595
0.1,501.38123,162.51408,96.44804,18.34372,179.54065,56.17137
0.1,600.41876,177.33492,95.0423,10.544724,204.02318,40.33295
0.22,600.41876,177.33492,95.0423,10.544724,204.02318,40.33295
0.1,600.41876,177.33492,95.0423,10.544724,204.02318,40.33295
0.25,600.41876,177.33492,95.0423,10.544724,204.02318,40.33295
0.1,616.6821,186.68715,94.87292,16.15115,212.5284,53.065136
3.0,600.41876,177.33492,95.0423,10.544724,204.02318,40.33295
1.0,608.69385,181.86723,94.73538,12.857904,208.21031,45.89441
0.1,600.41876,177.33492,95.0423,10.544724,204.02318,40.33295
0.1,600.41876,177.33492,95.0423,10.544724,204.02318,40.33295
0.14,600.41876,177.33492,95.0423,10.544724,204.02318,40.33295
0.1,132.60297,59.661415,94.499886,11.574954,59.57687,26.904043
0.1,114.88458,49.112713,83.749275,2.3102875,49.069748,6.817207
0.1,899.8031,379.77255,95.08029,20.831833,379.42377,63.2504
0.1,907.97925,382.31284,87.59677,6.1702614,381.97595,29.010517
0.1,907.97925,382.31284,87.59677,6.1702614,381.97595,29.010517
0.1,832.6345,40.95497,60.64497,0.603847,72.94058,2.0359774
0.5,37.189148,21.040812,89.44003,5.4292836,20.867735,8.723833
0.1,347.58432,56.80595,94.246414,11.01144,80.657234,30.238264
3.5,567.60956,163.59897,94.827545,8.881779,190.16931,35.73008
0.1,559.1747,107.534424,88.09115,3.7665231,145.24094,18.515247
0.25,786.0413,49.068707,90.55011,14.24561,84.88935,36.80951
0.4,783.2154,49.360893,91.33603,7.407019,85.28449,23.681814
0.1,575.789,168.10811,94.7656,10.288214,194.3555,39.45231
0.1,583.94324,173.42949,96.2656,18.183985,199.05904,56.699047
0.1,344.29843,123.98457,92.127594,7.687445,130.49156,29.504753
0.1,390.8066,69.07368,91.186195,9.328491,95.8115,29.449621
0.1,375.0252,61.157307,77.48835,1.4826074,86.89043,6.6463046
0.1,936.2036,80.64306,95.928345,13.255629,132.708,42.49353
0.1,832.6345,40.95497,60.64497,0.603847,72.94058,2.0359774
0.1,879.3595,55.394676,90.700874,8.914185,95.71551,28.540085
0.1,344.29843,123.98457,92.127594,7.687445,130.49156,29.504753
0.5,269.16525,131.23866,94.56854,10.158776,130.95218,35.58696
0.75,583.94324,173.42949,96.2656,18.183985,199.05904,56.699047
0.1,622.92566,197.12761,94.17175,11.493133,220.11461,42.957493
1.0,567.60956,163.59897,94.827545,8.881779,190.16931,35.73008
0.1,583.94324,173.42949,96.2656,18.183985,199.05904,56.699047
0.25,705.1187,252.12784,99.27498,18.845686,266.24976,59.18648
0.5,899.8031,379.77255,95.08029,20.831833,379.42377,63.2504
0.1,92.94018,45.04549,87.36687,7.347685,44.926613,16.808403
0.1,71.233246,37.93402,94.43057,14.959016,37.769093,25.6945
0.1,98.59508,51.98014,91.37084,5.738812,51.797558,15.049753
4.0,575.789,168.10811,94.7656,10.288214,194.3555,39.45231
0.5,599.7353,183.30473,96.36848,17.18728,207.8159,55.026104
0.1,622.92566,197.12761,94.17175,11.493133,220.11461,42.957493
0.1,844.0073,341.4286,96.36597,15.079876,341.3666,51.821854
0.1,714.0097,258.6266,99.3274,22.50081,271.4466,65.96164
0.1,375.0252,61.157307,77.48835,1.4826074,86.89043,6.6463046
0.1,232.68243,126.10272,97.40114,22.233171,125.68478,57.702557
0.1,344.29843,123.98457,92.127594,7.687445,130.49156,29.504753
0.1,344.29843,123.98457,92.127594,7.687445,130.49156,29.504753
0.5,259.7162,123.96594,92.54097,8.823754,123.72622,31.740582
0.1,872.21765,361.51584,98.32968,16.541368,361.30206,54.906147
0.5,904.39185,61.362247,90.75797,5.1311193,104.926544,20.262657
0.25,495.93777,113.03796,95.21994,16.390007,144.01398,49.853283
1.7,1115.2013,99.7507,89.163994,5.2487426,163.04251,24.274256
0.1,130.68048,70.761925,93.87771,8.641386,70.51936,23.917145
0.1,344.29843,123.98457,92.127594,7.687445,130.49156,29.504753
0.1,452.90863,109.90723,96.208664,12.566421,136.81332,41.471027
0.1,371.28125,141.58798,94.28807,12.508527,144.9676,42.079723
0.1,344.29843,123.98457,92.127594,7.687445,130.49156,29.504753
0.1,335.4474,118.88238,85.839165,3.18257,126.06835,15.47665
0.1,297.40762,103.530975,78.73393,1.1114169,110.71183,5.9436502
0.1,305.6821,107.57711,87.042274,3.8082705,114.455185,16.968569
0.1,344.29843,123.98457,92.127594,7.687445,130.49156,29.504753
0.2,470.9992,121.170616,91.571495,7.3127103,147.4851,29.689789
0.5,499.73676,89.789825,95.806595,11.326849,123.91763,37.46354
0.1,583.94324,173.42949,96.2656,18.183985,199.05904,56.699047
0.75,567.60956,163.59897,94.827545,8.881779,190.16931,35.73008
0.1,583.94324,173.42949,96.2656,18.183985,199.05904,56.699047
0.1,583.94324,173.42949,96.2656,18.183985,199.05904,56.699047
0.1,657.8359,142.43488,93.15855,9.204796,184.82422,36.41617
0.1,622.92566,197.12761,94.17175,11.493133,220.11461,42.957493
0.1,559.1747,107.534424,88.09115,3.7665231,145.24094,18.515247
0.1,737.23975,223.76152,96.27348,20.962687,254.45064,63.041855
0.1,862.6429,301.8053,97.09527,19.957693,321.98523,61.551174
0.1,899.8031,379.77255,95.08029,20.831833,379.42377,63.2504
0.1,382.86533,65.08545,89.27258,7.3742456,91.348694,24.4618
0.1,920.32904,70.490364,93.566864,11.814435,118.3239,37.83068
0.1,638.9865,207.22993,96.18153,20.030106,228.88524,60.955105
0.1,479.53723,102.67802,89.93033,8.884314,133.75652,32.802765
0.1,257.65225,153.90509,95.7189,13.157373,153.2085,44.119877
0.1,257.65225,153.90509,95.7189,13.157373,153.2085,44.119877
0.1,402.37067,81.97175,94.878815,12.645251,108.62185,38.17426
0.1,344.29843,123.98457,92.127594,7.687445,130.49156,29.504753
0.1,371.28125,141.58798,94.28807,12.508527,144.9676,42.079723
0.1,362.53677,136.1247,95.58843,15.313614,140.42915,47.418972
0.1,335.4474,118.88238,85.839165,3.18257,126.06835,15.47665
0.1,309.877,96.04798,93.84163,9.275115,108.22991,31.04734
0.25,257.65225,153.90509,95.7189,13.157373,153.2085,44.119877
0.5,559.3007,118.00992,94.3257,10.829381,154.51495,39.00955
0.1,738.7283,41.448925,91.86468,19.400995,72.70012,41.763863
